D. Hernández,18,Mexico,62,LW
F. Doré,29,Congo,63,ST
J. Untersee,24,Switzerland,65,RM
Iván Martos,21,Spain,59,LB
Isi,22,Spain,63,CM
M. Rigione,27,Italy,63,CB
Rafinha,25,Brazil,82,CAM
R. Takasugi,34,Japan,64,RCB
E. Zehir,20,Germany,57,CDM
D. Nazon,24,Haiti,64,ST
A. Al Faraj,29,Saudi Arabia,66,LB
David Soria,25,Spain,78,GK
S. Aasmundsen,28,Norway,66,LDM
L. Insigne,27,Italy,88,LW
P. Kalambayi,18,England,54,CB
M. Milec,26,Slovenia,66,RB
T. Sibbick,19,England,57,CB
Leandrinho,24,Brazil,69,CAM
H. Yalçıntekin,20,Turkey,57,CM
G. Di Noia,23,Italy,65,CM
O. Barreto,25,Colombia,69,RM
C. Gallego,29,Colombia,57,LB
F. Guilbert,23,France,75,RB
Park Jung Ho,21,Korea Republic,57,CB
B. Parker,32,South Africa,72,CAM
D. Okereke,20,Nigeria,64,ST
J. Teunckens,20,Belgium,64,GK
M. Icardi,25,Argentina,87,ST
Carlos Travisso,34,Brazil,63,GK
B. Heynen,21,Belgium,70,LCM
I. Boonen,19,Belgium,64,LW
A. El Ghazi,23,Netherlands,74,RM
M. Könnecke,29,Germany,66,CAM
Nuno Pinto,31,Portugal,75,LB
I. Chochev,25,Bulgaria,74,CM
L. Ferguson,18,Scotland,65,CAM
S. McCartan,24,Northern Ireland,63,CAM
S. Al Qeshtah,25,Saudi Arabia,61,LCB
A. Eisa,21,England,61,LM
Iñaki Peña,19,Spain,61,GK
T. Mannek,21,Germany,53,ST
R. Hironaga,28,Japan,60,GK
Y. Asprilla,25,Colombia,63,LM
L. Wing,23,England,65,CM
M. Çelik,28,Turkey,69,CAM
C. Osmanpaşa,30,Turkey,68,RCB
Daniel Podence,22,Portugal,78,LM
E. Friberg,32,Sweden,67,LCM
J. Hansen,33,Denmark,75,GK
B. Białkowski,30,Poland,72,GK
A. Sanabria,22,Paraguay,79,ST
R. Bianco,30,Italy,70,CM
Tarantini,34,Portugal,75,RCM
S. Ohlsson,25,Sweden,62,RCM
O. Bayram,26,Turkey,71,LB
L. Waldschmidt,22,Germany,73,LS
W. Al Anazi,23,Saudi Arabia,62,CM
D. Maietta,35,Italy,72,LCB
J. Brinch,23,Denmark,58,RB
E. Børufsen,30,Norway,63,LW
H. Gjesdal,24,Norway,62,CB
L. Faravelli,25,Argentina,70,LCM
G. Corbo,18,Italy,60,CB
R. McCormack,31,Scotland,72,LS
Enzio Julião,34,Brazil,68,ST
I. Moreno,20,Mexico,62,CAM
Luo Senwen,25,China PR,63,CM
Léo Matos,32,Brazil,76,RB
Éverton Luiz,30,Brazil,67,CDM
A. Ba,20,France,58,ST
A. Mosquera,26,Colombia,63,GK
E. Andersen,25,Norway,72,LM
M. Bianchetti,25,Italy,71,CB
S. Poulsen,33,Denmark,61,LB
D. Schwaab,29,Germany,77,RCB
T. Trybull,25,Germany,72,CDM
Marlinito Dias,34,Brazil,70,CDM
S. Marinos,30,Greece,69,RB
T. Bruns,26,Netherlands,70,CM
M. Raynes,30,England,62,CB
A. González,24,Argentina,72,RW
Park Sun Ju,26,Korea Republic,64,LB
Juan Pérez,21,Spain,63,GK
J. Vall,25,Sweden,57,LWB
Zhao Xuebin,25,China PR,54,ST
D. Kyereh,22,Ghana,65,ST
Cássio,37,Brazil,75,GK
Zhang Chong,30,China PR,58,GK
Adrián Burnabão,34,Brazil,72,LAM
J. Hiwula,23,England,64,LM
V. Pálsson,27,Iceland,70,RCM
S. Kljestan,32,United States,74,CAM
J. Sotirio,22,Australia,59,RW
A. Winkler,26,Germany,64,LB
K. Sidibé,19,France,59,CDM
Mauriçio Clerez,26,Brazil,68,CB
Sidnei Dalmeira,30,Brazil,65,CB
I. Jiménez,28,Mexico,69,RB
C. Elliot,18,New Zealand,55,CAM
D. Moxey,32,England,65,LB
L. Ospina,27,Colombia,68,RCB
K. Madsen,29,Norway,64,CB
P. Müller,23,Germany,64,RM
X. Arreaga,23,Ecuador,66,CB
Xavi Torres,31,Spain,71,CDM
Bura,22,Guinea Bissau,64,CDM
K. Al Mozaibri,21,Saudi Arabia,53,GK
Álvaro Bustos,23,Spain,65,LW
C. McFadzean,24,Scotland,60,LWB
O. Sahraoui,17,Norway,52,CM
Yago,22,Brazil,67,CDM
M. Sprang,17,Germany,58,GK
I. Sackey,24,Ghana,69,RDM
B. White,26,Australia,56,GK
A. Kovácsik,27,Hungary,69,GK
Huang Bowen,30,China PR,69,CDM
J. Gómez,24,Mexico,69,RCM
S. Diakité,29,Mali,66,CM
J. Tarkowski,25,England,80,RCB
D. Antolić,28,Croatia,70,CM
S. Dieng,23,Switzerland,57,GK
F. Álvarez,23,Argentina,62,LB
N. Pulzetti,34,Italy,68,RCM
F. Apaolaza,21,Argentina,66,ST
G. Margreitter,29,Austria,74,RCB
R. Griffiths,18,England,49,LM
M. Chrapek,26,Poland,67,LDM
K. Ogudugu,17,Norway,51,RW
K. Huntelaar,34,Netherlands,77,ST
M. Baldisimo,18,Canada,47,CM
P. Arredondo,23,Chile,59,CB
L. McCullough,24,Northern Ireland,62,
L. Díaz,26,Argentina,64,ST
M. Borjan,30,Canada,73,GK
J. Vela,24,England,68,CAM
M. Trianni,25,Germany,63,LM
B. Morgado,20,Switzerland,54,LB
C. Bedia,22,Ivory Coast,68,ST
M. Gradel,30,Ivory Coast,78,LW
M. Valenzuela,19,Argentina,71,LB
M. Dembélé,30,Belgium,83,CM
S. Posch,21,Austria,69,CB
D. Soto,19,Chile,63,LB
J. Morel,34,Madagascar,76,CB
A. Diawusie,20,Germany,66,RM
I. Diallo,19,France,62,CM
Sito,21,Spain,63,LM
Ander Herrera,28,Spain,81,CM
K. Fatkic,20,Slovenia,56,CAM
J. Vuković,26,Croatia,66,CDM
J. Djourou,31,Switzerland,73,CB
J. Lambert,19,England,52,RM
B. Davies,22,England,70,LCB
V. Kaith,21,India,55,GK
C. Camacho,23,Mexico,58,RM
K. Awuah,22,Canada,56,CM
P. Kieszek,34,Poland,71,GK
P. Salomon,30,Austria,64,LCM
Rafhael Lucas,25,Brazil,63,ST
D. Castillo,27,Chile,65,GK
K. Pallesen,28,Denmark,64,RB
M. Schwabl,27,Germany,64,RB
P. Esquivel,24,Mexico,59,ST
José Uche,18,Spain,58,CB
D. Kaneko,19,Japan,56,RCM
Ernest Forgás,24,Spain,62,ST
A. Chrzanowski,19,Poland,60,CB
M. Holgate,21,England,76,CB
C. Dorda,29,Germany,66,LB
E. González,36,Colombia,63,LB
Pedro López,34,Spain,71,RB
A. Dobos,18,Hungary,65,CAM
L. Vignali,22,Italy,66,RB
T. Lindenhahn,27,Germany,63,RCB
L. Garritano,24,Italy,71,CAM
P. Clarke,36,England,64,LCB
H. Berríos,31,Chile,67,RB
N. Kirby,18,England,59,CAM
A. Fathi,33,Egypt,70,RB
M. Arini,31,Italy,68,RCM
T. Lawal,18,Austria,48,GK
Caio Marcelo,20,Brazil,60,CB
I. Näsberg,22,Norway,60,LB
J. Olsson,35,Sweden,69,RCB
K. Engel,29,Kazakhstan,66,LB
S. Longstaff,20,England,64,CM
Idris,33,Senegal,75,CDM
K. Ayong,20,Czech Republic,58,ST
T. Iida,23,Japan,60,RB
C. Manicone,20,Italy,57,ST
D. Viera,27,Paraguay,74,RCB
J. Mees,22,Germany,69,LW
C. Gutiérrez,19,Mexico,58,RM
A. Georgen,19,France,63,RB
D. Bomheuer,27,Germany,69,RCB
J. Pohl,22,Denmark,65,ST
I. Umbdenstock,19,France,51,CDM
M. Bareiro,23,Argentina,68,CB
H. Van Crombrugge,25,Belgium,73,GK
H. Mendes,20,France,63,RB
G. Aburjania,23,Georgia,66,CDM
C. López,23,Colombia,55,GK
S. Agüero,30,Argentina,89,ST
Omar Ramos,30,Spain,73,RM
B. Godfrey,20,England,66,CDM
C. Rodríguez,36,Argentina,68,LB
F. Sporkslede,24,Netherlands,65,RWB
Lee Tae Hee,23,Korea Republic,63,GK
L. Hinterseer,27,Austria,73,ST
D. Praet,24,Belgium,76,RCM
J. Pied,29,France,73,RB
E. Bullaude,17,Argentina,60,ST
P. Billing,22,Denmark,72,LCM
C. Insaurralde,26,Argentina,70,LW
Che Shiwei,21,China PR,59,RM
K. Knoyle,21,England,61,RB
N. Manfredini,30,Italy,66,GK
R. Rodelin,28,France,75,CAM
Jony Ñíguez,33,Spain,66,CDM
B. Galván,17,Argentina,60,ST
K. Bennett,27,England,66,LM
G. Cuomo,20,Italy,58,LCB
M. Schmelzer,30,Germany,77,LB
L. Gör,27,Turkey,68,LCB
S. Fujitani,20,Japan,60,RB
S. Romero,31,Argentina,80,GK
J. Weigl,22,Germany,79,CDM
Rúben Vezo,24,Portugal,77,CB
J. Kayode,18,Nigeria,55,ST
L. Charman,20,England,60,ST
Pedro Porro,18,Spain,69,RWB
C. Dobnik,31,Austria,63,GK
N. Moreno,21,Colombia,63,LM
R. Williams,26,South Africa,67,GK
J. Aholou,24,Ivory Coast,76,LDM
M. Lillebo,23,Norway,58,ST
D. Avounou,20,Congo,62,LCM
Jony Reitosa,26,Brazil,70,RB
André Horta,21,Portugal,74,CM
Viti,21,Spain,62,CM
M. Konaté,25,Senegal,76,ST
Pozo,22,Spain,74,CAM
E. Björkander,22,Sweden,64,CB
C. Duvall,26,United States,65,RB
O. Nguette,23,Senegal,70,LW
S. Raggett,24,England,67,CB
U. Korun,31,Slovenia,63,CB
E. Cavani,31,Uruguay,89,LS
M. Kennedy,21,Northern Ireland,53,RM
H. Gong,19,Nigeria,65,RW
A. Fuchs,21,Germany,66,CM
N. Barrios,20,Argentina,69,LM
N. Barazite,28,Netherlands,73,CAM
A. Sevestre,19,France,55,GK
J. Silva,24,Argentina,74,LWB
Willian José,26,Brazil,82,ST
F. Torgnascioli,27,Uruguay,64,GK
R. Oxford,19,England,67,CB
Y. Ideguchi,21,Japan,68,CDM
E. Mwepu,20,Zambia,65,CM
M. Duke,27,Australia,64,LM
P. Michael,20,Nigeria,61,ST
Jaime Romero,27,Spain,71,RM
A. Mendy,23,Senegal,59,LB
O. Kökçü,17,Netherlands,63,CM
A. Caceres,25,Australia,64,CM
A. Monfray,27,France,66,RB
R. Oshima,25,Japan,71,RDM
A. Barák,23,Czech Republic,77,CM
M. Ishak,25,Sweden,73,ST
M. Tacalfred,37,France,65,RCB
E. Parish,28,England,63,GK
P. Golubović,23,Serbia,64,RB
B. Sielewski,33,Poland,58,CB
S. Chukwueze,19,Nigeria,65,RS
K. Müller,27,Germany,71,GK
S. Motta,34,Colombia,71,CAM
L. Fadinger,17,Austria,59,CAM
C. Pérez,32,Colombia,64,RCB
J. Mena,29,Colombia,67,CB
Jeong Seung Hyun,24,Korea Republic,70,RCB
K. Kato,29,Japan,64,CDM
P. Alvarenga,30,Paraguay,65,ST
K. N'Doram,22,France,70,CDM
A. Al Kassar,27,Saudi Arabia,64,GK
G. Bouzoukis,20,Greece,68,CAM
Zhang Cheng,29,China PR,61,RB
R. Salinas,30,Mexico,72,RB
J. Zickert,20,Germany,60,CDM
T. Romanczuk,26,Poland,72,LDM
D. Dumfries,22,Netherlands,76,RB
Guilherme Oliveira,23,Portugal,63,GK
M. Schmerböck,24,Austria,67,RS
T. Alexander-Arnold,19,England,78,RB
B. Makendzhiev,29,Bulgaria,60,GK
M. Martic,22,Austria,61,CDM
C. Antwi,18,Ghana,58,LWB
D. Kuciak,33,Slovakia,70,GK
N. De Medina,20,Belgium,64,CB
João Cancelo,24,Portugal,82,RB
Zainadine,30,Mozambique,74,RCB
K. da Graca,20,Sweden,57,CB
B. Boutobba,19,France,64,RM
Montoro,23,Spain,63,RB
Oriol Rosell,25,Spain,69,RDM
M. Onuoha,19,Germany,58,RB
T. Shibuya,23,Japan,55,GK
L. Burnet,27,Netherlands,65,LB
J. Sánchez,20,Mexico,69,LB
R. Miller,26,Panama,64,CB
Y. Arquin,30,France,62,RM
S. Verdi,25,Italy,81,RW
A. Bangoura,22,Guinea,63,RM
Mario Barco,25,Spain,68,ST
C. Wehan,24,United States,61,CAM
Y. Hinestroza,33,Colombia,68,RB
M. Cash,20,England,70,LM
C. Kpekawa,22,England,59,CB
Fran Rico,30,Spain,75,CDM
R. Adler,33,Germany,79,GK
S. Kaya,27,Turkey,70,RCB
A. Al Ghamdi,23,Saudi Arabia,58,GK
A. Figueroa,30,Colombia,65,LCB
R. Cohade,33,France,74,RCM
V. Fiorillo,28,Italy,71,GK
J. Chávez,21,Mexico,57,RW
Vallejo,21,Spain,78,CB
P. Fabian,30,Germany,68,CB
B. Radunović,22,Serbia,69,GK
C. Mayada,27,Uruguay,73,RB
Park Han Bin,20,Korea Republic,66,CM
M. Lampson,28,United States,67,GK
M. Guanini,22,Argentina,69,CB
Yu Hai,31,China PR,68,LB
L. Østigård,18,Norway,61,CB
M. Zimmer,25,Germany,64,CAM
E. Ross,21,England,54,GK
Defendi,32,Brazil,71,CB
Bruno Gaspar,25,Portugal,74,RB
M. Parolo,33,Italy,82,RDM
D. Petratos,25,Australia,71,RM
S. Gucciardo,19,Turkey,54,ST
G. Panico,21,Italy,63,ST
M. Torrén,29,Argentina,70,RCB
M. Saunier,28,France,67,CB
E. Roco,25,Chile,75,CB
O. Al Suhaymi,25,Saudi Arabia,56,CDM
J. Wrąbel,22,Poland,59,GK
C. Huérfano,22,Colombia,62,RM
A. Hoven,20,Norway,56,RM
F. Di Mariano,22,Italy,63,LW
D. Al Saeed,27,Saudi Arabia,61,GK
W. Fitzgerald,19,Republic of Ireland,56,LM
J. von Moos,17,Switzerland,58,ST
Hélder Ferreira,21,Portugal,69,RM
G. Edwards,25,Wales,67,RM
M. Born,24,Germany,63,ST
M. Adams,21,England,64,CDM
N. Aguerd,22,Morocco,67,CB
A. Hutton,33,Scotland,70,RB
Berrocal,18,Spain,66,CB
L. Angol,23,England,63,ST
Y. Takahashi,25,Japan,61,RCB
J. Doherty,22,Northern Ireland,58,LB
L. Pelletier,18,France,53,GK
M. Kleinsorge,22,Germany,65,RM
S. Ay,26,Turkey,69,CB
F. Nørgaard,19,Denmark,50,GK
S. Nishikawa,32,Japan,71,GK
Lafortiscinho,26,Brazil,75,LB
J. Wallace,24,England,71,RM
J. Rassoul,22,Senegal,69,CB
S. Seddon,20,England,57,LB
P. Martinez,29,France,73,LCB
D. Ward,25,Wales,73,GK
K. Woolery,23,England,61,ST
E. Hernández,30,Mexico,78,LM
Yang Cheng,32,China PR,66,GK
C. Früchtl,18,Germany,65,GK
Vítor Tormena,22,Brazil,65,RB
Stéfano Pinho,27,Brazil,66,ST
M. Herrera,29,Mexico,68,RCB
M. Svilar,18,Belgium,67,GK
A. Biyogo Poko,25,Gabon,72,RDM
K. Dowell,20,England,70,CAM
M. Hefele,27,Germany,70,CB
G. Quezada,21,Ecuador,59,CM
Kim Jong Jin,19,Korea Republic,51,CM
An Jin Beom,26,Korea Republic,61,CAM
Welson Leima,34,Brazil,67,CDM
R. Berić,27,Slovenia,75,ST
J. Dem,25,Germany,62,CDM
V. Ignatiev,31,Russia,75,RB
E. Embleton,19,England,59,RM
A. Modiba,22,South Africa,68,LW
Joan Luque,26,Spain,56,LM
P. Ng,22,England,60,LCB
J. Trtovac,31,Serbia,61,CB
K. Moore,25,England,68,LS
J. Guttau,18,Germany,55,CAM
R. Curtis,22,Republic of Ireland,68,LW
E. Mor,20,Turkey,74,LW
A. Al Hamdan,18,Saudi Arabia,60,ST
J. Hayes,30,Republic of Ireland,71,LM
C. Baldovino,21,Colombia,58,GK
N. Solís,24,Argentina,67,LM
C. Ilic,21,Croatia,60,LB
R. Delaney,21,Republic of Ireland,62,LCB
C. Siya,19,Germany,60,CM
L. Jensen,23,Denmark,64,RM
C. Okoroji,21,England,58,LB
J. Castelletto,23,Cameroon,68,RCB
S. Al Duayyi,25,Saudi Arabia,65,CB
Woo Chan Yang,21,Korea Republic,63,LB
S. Reddemann,22,Germany,63,LCB
U. Singh,22,India,60,RM
S. Lainer,25,Austria,74,RB
Edgar Badía,26,Spain,73,GK
M. Al Baqawi,22,Saudi Arabia,60,RB
S. Schimmer,24,Germany,63,LS
A. Mendes Moreira,23,Netherlands,63,LM
P. Smyth,20,Northern Ireland,61,RM
Marcos Guilherme,22,Brazil,73,RM
R. Gurtner,31,France,77,GK
G. Severinsen,18,Norway,52,CDM
D. Beyreuther,18,Germany,60,LB
J. Illum,26,Denmark,60,ST
K. Rezaei,26,Iran,73,ST
Nélson Lenho,34,Portugal,71,LB
V. Arveladze,20,Georgia,58,ST
D. Lewington,34,England,64,LWB
S. Gakpé,31,Togo,72,RM
F. Bravo,24,Argentina,67,CDM
T. Wellenreuther,22,Germany,68,GK
J. Eiswohld,28,Sweden,62,RCB
L. Licht,37,Argentina,70,LB
Huang Zhengyu,21,China PR,62,CB
T. Lehne Olsen,27,Norway,65,ST
K. Manneh,23,United States,69,LM
K. Kennedy,24,England,62,CB
F. Acosta,24,Colombia,54,RM
M. van der Hart,24,Netherlands,68,GK
M. Gillam,19,England,57,ST
M. Marega,27,Mali,80,RS
J. Goossens,29,Netherlands,66,CAM
Klauss,21,Brazil,62,
S. Campo,22,Switzerland,67,CAM
Damià,22,Spain,65,CDM
M. Boselli,33,Argentina,76,ST
J. Henderson,28,England,82,RCM
Lu Wenjun,29,China PR,67,ST
M. Romero,19,Argentina,70,ST
N. Höfler,28,Germany,72,CDM
I. Núñez,19,Chile,54,CB
J. Choplin,33,France,69,LCB
C. Levingston,20,Republic of Ireland,49,CM
L. Moser,18,Germany,53,GK
Adrián Rocheira,34,Brazil,64,CDM
L. Rodríguez,23,Colombia,62,CB
Paulinho,26,Portugal,73,RB
R. Lamah,30,Belgium,72,LM
M. Obafemi,17,Republic of Ireland,63,ST
G. McDonagh,20,Republic of Ireland,55,ST
Y. Wissa,21,France,70,LM
M. Demiral,20,Turkey,73,RCB
G. Vural,30,Turkey,72,LB
Babanco,32,Cape Verde,71,LDM
J. Sierra,21,Chile,61,ST
G. Felicioli,20,Italy,63,LB
C. Baker-Richardson,22,England,59,ST
A. Borysiuk,26,Poland,65,CDM
V. Dragomir,19,Romania,62,CAM
W. Marinus,23,Netherlands,65,LM
M. Broberg,27,Sweden,63,CM
N. El Zhar,31,Morocco,76,RM
I. Smolnikov,29,Russia,79,RB
M. van Buren,25,Netherlands,70,ST
N. Kastenhofer,19,Germany,53,CB
S. Abraham,27,Sweden,58,ST
S. Saunders,27,Scotland,63,RB
M. Krohn-Dehli,35,Denmark,74,CM
G. Ingrosso,29,Italy,63,CB
K. Opare,27,United States,68,CB
J. Andersen,25,Denmark,68,RCM
S. Juklerød,24,Norway,72,LB
J. Tallo,25,Ivory Coast,72,ST
F. Morais,32,Portugal,65,LCM
F. Malbašić,25,Serbia,70,RS
J. Skotadis,18,Australia,53,RW
A. Najar,25,Honduras,73,RB
B. Delihasan,19,Turkey,56,CDM
S. Rieks,31,Denmark,72,LWB
Y. Bangsow,20,Germany,58,GK
J. Franzoni,27,Argentina,60,ST
Saúl,23,Spain,85,RCM
Pomares,25,Spain,69,LB
A. Duncan,25,Ghana,75,LCM
J. Conze,18,Germany,51,LM
M. de Jong,31,Canada,66,LB
A. Tymiński,18,Poland,54,CB
Diego Capel,30,Spain,69,LM
M. Tavernier,19,England,64,LW
E. Hussain,25,Norway,69,RCM
A. Nesbitt,21,Scotland,60,LM
Xande Silva,21,Portugal,67,ST
Rafael Carioca,29,Brazil,77,RDM
G. Barry,18,Republic of Ireland,50,CM
R. Bertrand,28,England,79,LB
Han Zilong,24,China PR,50,LM
Braga,35,Portugal,70,LCM
O. Bouy,25,Netherlands,66,LCB
F. Canales,31,Mexico,66,GK
E. Balanta,25,Colombia,76,LCB
G. Lillard,22,United States,63,CB
O. Yaman,18,Turkey,57,LM
G. Singh Sandhu,26,India,63,GK
Marcelo Djaló,24,Spain,67,CB
J. Filipović,25,Croatia,72,RCB
T. Okuda,29,Japan,55,GK
J. Hingert,27,Australia,65,RB
Sun Le,28,China PR,57,GK
J. Sudić,27,Sweden,63,CB
Jauregi,21,Spain,64,ST
J. Elliott,22,England,68,CB
S. Mandanda,33,France,83,GK
H. Pell,26,England,66,RDM
N. Helenius,27,Denmark,68,RS
C. McWilliams,17,England,51,RB
K. Askildsen,17,Norway,52,CM
A. Besedin,22,Ukraine,74,ST
R. Sulewski,24,Poland,55,RB
Y. Nakayama,21,Japan,67,LDM
M. Tirpan,24,Belgium,68,RB
B. Martella,25,Italy,69,LM
S. Fofana,23,Ivory Coast,75,RCM
P. Frattali,32,Italy,67,GK
T. Wood,19,England,54,ST
M. Raynov,26,Bulgaria,62,CDM
K. Davies,21,Wales,55,CB
D. Araki,24,Japan,55,CM
M. Ginter,24,Germany,80,RWB
P. Pervan,30,Austria,66,GK
J. Benítez,26,Argentina,70,LW
R. McCrorie,20,Scotland,65,CDM
N. Dams,28,Germany,67,LDM
Y. Bourhane,19,France,65,LDM
S. Sensi,22,Italy,72,CDM
K. Koulibaly,27,Senegal,87,LCB
G. Arias,30,Chile,73,GK
J. Ramírez,21,Colombia,61,GK
Xie Xiaofan,20,China PR,49,CM
M. Blair,29,England,65,RM
J. Meffert,23,Germany,68,CDM
M. Saracchi,20,Uruguay,75,LB
Ibai Gómez,28,Spain,79,RM
Ha Dae Sung,33,Korea Republic,64,CM
Hou Sen,29,China PR,62,GK
S. Machino,18,Japan,54,ST
J. Karlsson,19,Sweden,63,ST
P. Rojas,26,Colombia,68,RM
J. Diaz,17,Colombia,52,CM
A. López,21,Mexico,61,LW
S. Dubarbier,32,Argentina,71,LB
M. Abu Shararah,27,Saudi Arabia,60,ST
Ángel,31,Spain,79,ST
T. Campbell,18,England,64,ST
Thiago Mendes,26,Brazil,76,RDM
M. Bürki,24,Switzerland,65,LB
T. Schrammel,30,Austria,65,LM
D. Arreola,32,Mexico,66,LCB
A. Nordin,20,France,70,LM
Salva Sevilla,34,Spain,72,LCM
Héctor Verdés,34,Spain,67,CB
N. Dyer,30,England,70,RM
J. Escobar,30,Colombia,63,GK
F. Noguera,25,Argentina,69,LCB
Wang Min,23,China PR,53,GK
Peixotacinho,34,Brazil,64,CB
J. Nikolaou,24,Germany,67,LCM
A. Ingegneri,26,Italy,64,CB
J. van den Bergh,31,Germany,68,LB
B. Wood,25,United States,73,ST
F. Ricci,24,Italy,72,LW
A. Martínez,24,Chile,66,LM
G. Nutz,24,Austria,63,LM
S. Al Hamdan,26,Saudi Arabia,58,LB
A. Kali,27,Morocco,70,CDM
P. Senderos,33,Switzerland,67,CB
T. Öztürk,28,Germany,65,LDM
T. Gabuza,30,South Africa,66,ST
J. Velázquez,27,Argentina,71,RCB
N. Fekir,24,France,85,CAM
J. Henry,29,England,69,RCM
J. Tosik,31,Poland,64,CDM
N. Datković,25,Croatia,66,LCB
T. Abraham,20,England,74,ST
K. Long,27,Republic of Ireland,73,LCB
M. Saavedra,18,Chile,54,ST
S. Facey,23,England,61,RB
I. Nedelcearu,22,Romania,70,CB
R. Himmelmann,29,Germany,70,GK
B. Meredith,28,United States,61,GK
S. Jiménez,20,Colombia,57,RB
D. Mitov,21,Bulgaria,56,GK
M. Woud,19,New Zealand,58,GK
F. Mendy,24,France,65,RCB
L. Röser,24,Germany,66,ST
R. Holzhauser,25,Austria,72,CDM
I. Amadou,25,France,75,CDM
D. Dumont,18,France,53,CB
C. Basham,29,England,72,RCB
G. Fabiano,33,Italy,63,LW
L. Thomas,26,Australia,69,GK
P. Camará,21,Guinea Bissau,58,LS
J. Korb,26,Germany,75,RB
N. Fazzi,23,Italy,64,LM
G. Cortez,22,Ecuador,63,CAM
R. Aït Nouri,17,France,61,LB
M. Wohlgemuth,23,Denmark,56,CM
Charles,33,Brazil,68,CDM
R. Edwards,22,Canada,64,LM
D. Gastaldello,35,Italy,71,LCB
Eber Bessa,26,Brazil,70,CM
Nuno Coelho,30,Portugal,72,CDM
Marquinhos,24,Brazil,84,LDM
A. Tameze,24,Cameroon,74,CM
Lee Jong Sung,25,Korea Republic,67,CB
A. Bouhaddouz,31,Morocco,70,RS
J. Godínez,21,Mexico,65,ST
D. Richards,24,Wales,59,GK
A. Dagriri,28,Saudi Arabia,63,GK
Aitor,31,Spain,66,RB
T. Sainsbury,26,Australia,74,RCB
T. Alderweireld,29,Belgium,86,RCB
Lee Seok Hyun,28,Korea Republic,67,RCM
T. Hara,19,Japan,53,ST
J. Ryerson,20,Norway,65,CDM
J. Petriccione,23,Italy,65,RCM
José Mena,20,Spain,64,CDM
B. Augustyn,30,Poland,65,LCB
J. Faussurier,31,France,71,RM
A. Wiegel,26,Germany,68,RB
A. McGovern,19,Republic of Ireland,51,LB
G. Moss,35,New Zealand,63,GK
T. Ndombele,21,France,80,CM
Jeong Jae Yong,27,Korea Republic,70,CDM
A. Bodzek,32,Poland,69,LDM
Kim Ji Min,25,Korea Republic,61,LW
O. Osawe,24,Nigeria,68,ST
H. Ayala,31,Mexico,75,RCB
S. Sanogo,29,Ivory Coast,76,LCM
J. Beckford,34,Jamaica,66,ST
C. Romaña,18,Colombia,51,CB
A. Flint,28,England,75,LCB
J. Holldack,22,Germany,57,CDM
D. Lukebakio,20,Belgium,73,RS
P. Menzel,19,Germany,59,GK
L. Brown,19,Scotland,51,CM
Y. Suzuki,22,Japan,71,RS
Lucas Rodrigues,18,Brazil,62,ST
S. Aigner,30,Germany,71,ST
D. van Crooij,27,Netherlands,64,GK
J. Riojas,30,Paraguay,71,RM
Licá,29,Portugal,68,RW
F. Ponce,30,Mexico,65,CAM
Jiang Zhe,29,China PR,60,RWB
D. Restrepo,25,Colombia,60,CDM
D. Islamovic,24,Sweden,64,ST
J. Słowik,26,Poland,65,GK
K. Alphonse,25,Ivory Coast,64,CDM
M. Samuelsen,21,Norway,64,RW
B. Bereszyński,25,Poland,74,LB
A. Boupendza,21,Gabon,62,ST
Daniel Mestrança,34,Brazil,68,LB
L. Smyth,16,Northern Ireland,52,ST
J. Gbamin,22,Ivory Coast,79,RCM
F. Ojo,26,Belgium,70,RCM
R. Rabeï,23,France,62,CAM
M. Barrow,19,Gambia,68,ST
N. Viola,28,Italy,70,CM
D. Andrew,27,England,65,LB
L. Unnerstall,27,Germany,76,GK
M. Phillips,27,Scotland,76,RM
A. Kalulu,22,France,69,RM
G. Karlen,25,Switzerland,65,ST
L. Blas,20,France,75,LDM
G. Bolger,29,Republic of Ireland,62,LDM
C. Schwegler,34,Switzerland,66,RB
T. Mykhalyk,34,Ukraine,74,CB
M. Lorentzson,33,Sweden,65,LCB
O. Idrissi,22,Netherlands,72,LW
K. Sanson,21,France,64,LM
T. Wiesner,20,Czech Republic,59,RB
J. Butez,23,France,65,GK
C. Wickham,25,England,71,ST
O. Skarsem,19,Norway,54,CM
Renaldo Justinho,34,Brazil,70,CAM
S. McMann,21,Scotland,58,LB
R. Mora,30,Uruguay,74,ST
Jefté,24,Spain,62,ST
S. Sinclair,29,England,75,LM
O. Ruisalvo,26,Paraguay,69,LM
M. El Hamdaoui,33,Morocco,67,ST
Kauã Reisende,26,Brazil,66,CAM
A. Sobiech,28,Poland,69,ST
S. Prediger,31,Argentina,73,LDM
Marcelo,28,Brazil,76,CB
T. Vialla,22,France,64,CAM
Fábio Melitinho,34,Brazil,74,CAM
M. Grødem,19,Norway,60,LM
M. Fabián,28,Mexico,77,CAM
A. Johansson,36,Sweden,72,CB
Y. Komai,26,Japan,69,RM
M. Kudo,28,Japan,65,ST
A. Al Sahabi,31,Saudi Arabia,67,RCB
D. Sánchez,22,Colombia,84,RCB
C. Mackail-Smith,34,Scotland,65,RS
C. Munder,18,Cuba,65,LW
A. Hinestroza,29,Colombia,65,LDM
M. Bašić,30,Croatia,69,CDM
Júnior Negão,31,Brazil,66,ST
